dataset,noise_mode,noise_axis,noise_level,ctr,train_size,seed,method,reward,initial_reward,metric
ml,kmeans_templates,context,high,0.05,50000,0,opc,0.048315873794328064,0.0483407652012639,mean_trials
ml,kmeans_templates,context,high,0.05,50000,1,no_propensity,0.049886615355059165,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,50000,1,opc,0.04934097006988058,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,50000,2,no_propensity,0.04964598460339867,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,50000,2,opc,0.04874190496483408,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,50000,3,no_propensity,0.049760726813813286,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,50000,3,opc,0.04891101807700622,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,50000,4,no_propensity,0.04983680325280311,0.0492230940860696,mean_trials
ml,kmeans_templates,context,high,0.05,50000,4,opc,0.04914341627609166,0.0492230940860696,mean_trials
ml,kmeans_templates,context,high,0.05,100000,0,no_propensity,0.049744480517730214,0.0483407652012639,mean_trials
ml,kmeans_templates,context,high,0.05,100000,0,opc,0.0485680047799719,0.0483407652012639,mean_trials
ml,kmeans_templates,context,high,0.05,100000,1,no_propensity,0.04992478106012523,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,100000,1,opc,0.04933595258488504,0.0494328812879498,mean_trials
ml,kmeans_templates,context,high,0.05,100000,2,no_propensity,0.04979675287444104,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,100000,2,opc,0.048661329526000406,0.0484716154000644,mean_trials
ml,kmeans_templates,context,high,0.05,100000,3,no_propensity,0.049860203254599306,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,100000,3,opc,0.0491686356519252,0.0487627254693241,mean_trials
ml,kmeans_templates,context,high,0.05,100000,4,no_propensity,0.049882238187313396,0.0492230940860696,mean_trials
ml,kmeans_templates,context,high,0.05,100000,4,opc,0.04925534055967408,0.0492230940860696,mean_trials
ml,kmeans_templates,context,low,0.05,5000,0,no_propensity,0.04970460777155653,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,5000,0,opc,0.049393566851955284,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,5000,1,no_propensity,0.04972630058661297,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,5000,1,opc,0.049539978114110005,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,5000,2,no_propensity,0.049748099331227806,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,5000,2,opc,0.049501328848464574,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,5000,3,no_propensity,0.04976690386040665,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,5000,3,opc,0.04958188601197492,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,5000,4,no_propensity,0.04971994921600332,0.0494797975761023,mean_trials
ml,kmeans_templates,context,low,0.05,5000,4,opc,0.049388216195534546,0.0494797975761023,mean_trials
ml,kmeans_templates,context,low,0.05,25000,0,no_propensity,0.04985784808433575,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,25000,0,opc,0.04929917123604778,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,25000,1,no_propensity,0.04990465379643859,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,25000,1,opc,0.04939212721781294,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,25000,2,no_propensity,0.049840161795876,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,25000,2,opc,0.04936773238609445,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,25000,3,no_propensity,0.049801073928170125,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,25000,3,opc,0.04944504751708084,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,25000,4,no_propensity,0.0498582512998393,0.0494797975761023,mean_trials
ml,kmeans_templates,context,low,0.05,25000,4,opc,0.0494372577861403,0.0494797975761023,mean_trials
ml,kmeans_templates,context,low,0.05,50000,0,no_propensity,0.04990135562955349,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,50000,0,opc,0.04906377263062867,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,50000,1,no_propensity,0.04990665042575821,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,50000,1,opc,0.049433870371019074,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,50000,2,no_propensity,0.049923457951539504,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,50000,2,opc,0.04935634864474022,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,50000,3,no_propensity,0.049898377214066196,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,50000,3,opc,0.049388346531515095,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,50000,4,no_propensity,0.04995034927059311,0.0494797975761023,mean_trials
ml,kmeans_templates,context,low,0.05,50000,4,opc,0.049352493600008526,0.0494797975761023,mean_trials
ml,kmeans_templates,context,low,0.05,100000,0,no_propensity,0.04995306371408641,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,100000,0,opc,0.04938224988599109,0.0493921732446926,mean_trials
ml,kmeans_templates,context,low,0.05,100000,1,no_propensity,0.04995875459769749,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,100000,1,opc,0.04956067390659956,0.0494842785581161,mean_trials
ml,kmeans_templates,context,low,0.05,100000,2,no_propensity,0.04994606616490595,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,100000,2,opc,0.049313682215106305,0.0494173384520355,mean_trials
ml,kmeans_templates,context,low,0.05,100000,3,no_propensity,0.04994569247633181,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,100000,3,opc,0.04950414700465215,0.0494008502741158,mean_trials
ml,kmeans_templates,context,low,0.05,100000,4,no_propensity,0.04996389957639395,0.0494797975761023,mean_trials
ml,kmeans_templates,context,low,0.05,100000,4,opc,0.04931870650629554,0.0494797975761023,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,0,no_propensity,0.049572732201669314,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,0,opc,0.049129811904282686,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,1,no_propensity,0.049694752597737875,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,1,opc,0.04939760365315439,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,2,no_propensity,0.049610224877496174,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,2,opc,0.04922840862124013,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,3,no_propensity,0.04970321913615893,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,3,opc,0.0492992326377913,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,4,no_propensity,0.04973016219294109,0.0493947719733825,mean_trials
ml,kmeans_templates,context,medium,0.05,5000,4,opc,0.049389124466766104,0.0493947719733825,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,0,no_propensity,0.04980274749074798,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,0,opc,0.04905197193491094,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,1,no_propensity,0.04986007880808236,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,1,opc,0.049301931278616616,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,2,no_propensity,0.04978252136051208,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,2,opc,0.04919549823770815,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,3,no_propensity,0.049736645231050376,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,3,opc,0.049332763298800805,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,4,no_propensity,0.049823895441446844,0.0493947719733825,mean_trials
ml,kmeans_templates,context,medium,0.05,25000,4,opc,0.04952414709222628,0.0493947719733825,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,0,no_propensity,0.04984776453171625,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,0,opc,0.04914680564565863,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,1,no_propensity,0.049884534548606564,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,1,opc,0.04946264581516636,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,2,no_propensity,0.049853408215506205,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,2,opc,0.04924702371789253,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,3,no_propensity,0.049881775003504936,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,3,opc,0.049355904251645294,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,4,no_propensity,0.04989859920483353,0.0493947719733825,mean_trials
ml,kmeans_templates,context,medium,0.05,50000,4,opc,0.049376870352589926,0.0493947719733825,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,0,no_propensity,0.049930452991339073,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,0,opc,0.049268092888497504,0.049136977115994,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,1,no_propensity,0.049943405873251176,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,1,opc,0.04954626913099093,0.0494402888742142,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,2,no_propensity,0.04992941865356488,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,2,opc,0.049242555434308784,0.0492065579942153,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,3,no_propensity,0.04991199627969948,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,3,opc,0.04933864730238312,0.0492010900159723,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,4,no_propensity,0.04992609994027198,0.0493947719733825,mean_trials
ml,kmeans_templates,context,medium,0.05,100000,4,opc,0.049540210138574965,0.0493947719733825,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,0,no_propensity,0.04885399883464921,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,0,opc,0.04825888514323856,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,1,no_propensity,0.04905735335582789,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,1,opc,0.048594675490644265,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,2,no_propensity,0.04759541143128483,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,2,opc,0.04709513519450626,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,3,no_propensity,0.04783992361059428,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,3,opc,0.04767298325698333,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,4,no_propensity,0.04755215887875804,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,5000,4,opc,0.04695210962927247,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,0,no_propensity,0.04922936480290109,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,0,opc,0.04850036389865023,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,1,no_propensity,0.049201221440415145,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,1,opc,0.048635003299035896,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,2,no_propensity,0.04799570096377835,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,2,opc,0.047699929898941076,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,3,no_propensity,0.047942288638384976,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,3,opc,0.04792070399156736,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,4,no_propensity,0.048468025530197474,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,25000,4,opc,0.047156507998011535,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,0,no_propensity,0.04935459903633547,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,0,opc,0.04834603123580282,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,1,no_propensity,0.049407424558603516,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,1,opc,0.04868156078175731,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,2,no_propensity,0.048180271865913143,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,2,opc,0.04738330978104487,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,3,no_propensity,0.04851974566961568,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,3,opc,0.04783205875973589,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,4,no_propensity,0.04854582352307717,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,50000,4,opc,0.04718827633054854,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,0,no_propensity,0.04957289022482615,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,0,opc,0.0485356471687455,0.0483336438363672,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,1,no_propensity,0.04954217600998069,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,1,opc,0.04877494846453374,0.0486852170264628,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,2,no_propensity,0.048415739098379026,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,2,opc,0.04775599220322867,0.0471111837169598,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,3,no_propensity,0.04857364515232422,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,3,opc,0.04791252118810508,0.0476569946382313,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,4,no_propensity,0.049247437456590576,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,brutal,0.05,100000,4,opc,0.04750010185609013,0.0468878473517264,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,0,no_propensity,0.04907564065812143,0.0487495462989563,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,0,opc,0.04882224550600837,0.0487495462989563,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,1,no_propensity,0.049392542586240824,0.0490334445806698,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,1,opc,0.0489950295413777,0.0490334445806698,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,2,no_propensity,0.04857271788439252,0.0481010572132755,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,2,opc,0.04832002102509912,0.0481010572132755,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,3,no_propensity,0.04881428050075723,0.0484583491135662,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,3,opc,0.048619475843940205,0.0484583491135662,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,4,no_propensity,0.048483759740422225,0.0480174153978949,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,5000,4,opc,0.048000824181321886,0.0480174153978949,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,0,no_propensity,0.049586367815873264,0.0487495462989563,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,0,opc,0.048927020540743014,0.0487495462989563,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,1,no_propensity,0.04967221612562606,0.0490334445806698,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,1,opc,0.04884004505187218,0.0490334445806698,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,2,no_propensity,0.04903790611505502,0.0481010572132755,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,2,opc,0.048282471215006895,0.0481010572132755,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,3,no_propensity,0.04928565827737479,0.0484583491135662,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,3,opc,0.04862785718518915,0.0484583491135662,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,4,no_propensity,0.04913451003325103,0.0480174153978949,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,25000,4,opc,0.04791444754493159,0.0480174153978949,mean_trials
ml,kmeans_templates,metadata,extreme,0.05,50000,0,no_propensity,0.049725224902260744,0.0487495462989563,mean_trials
