dataset,noise_mode,noise_axis,noise_level,train_size,seed,reward,initial_reward,ctr,action_delta,context_delta,conv_dr,conv_sndr,metric,pct_vs_initial,pct_vs_ctr,restored_ctr,reward_over_ctr
ml,kmeans_templates,metadata,high,50000,4,0.0492555555517501,0.0490068696983157,0.05,0.1981059461832046,0.1976114511489868,0.0448063388466835,0.0448179617524147,selected,0.5074510062881081,-1.4888888964997986,0.2504060675750654,0.985111111035002
ml,kmeans_templates,metadata,high,100000,0,0.0493591213541601,0.0492097793541848,0.05,0.2017362415790558,0.1900830417871475,0.0486707352101802,0.0486691929399967,selected,0.30348032837217176,-1.2817572916797997,0.18898772231044184,0.987182427083202
ml,kmeans_templates,metadata,high,100000,1,0.0493351234854156,0.0493404184265193,0.05,0.1398742944002151,0.0923724547028541,0.0496991612017154,0.0496991351246833,selected,-0.010731447508071628,-1.329753029168809,-0.008027727451151661,0.9867024697083119
ml,kmeans_templates,metadata,high,100000,2,0.0490210696724512,0.0490257140623287,0.05,0.1803551763296127,0.1511546075344085,0.0498201288282871,0.0498178377747535,selected,-0.009473375281385484,-1.9578606550976068,-0.004766967989504408,0.9804213934490239
ml,kmeans_templates,metadata,high,100000,3,0.0491522480953843,0.0491809027580983,0.05,0.1994271278381347,0.1645395755767822,0.0492864176630973,0.0492873191833496,selected,-0.05826379978207979,-1.695503809231405,-0.034983224516139236,0.983044961907686
ml,kmeans_templates,metadata,high,100000,4,0.0491544243023584,0.0490068696983157,0.05,0.2277066856622696,0.207636147737503,0.048083696514368,0.0480721667408943,selected,0.30108963284339335,-1.6911513952832107,0.1485752713339357,0.9830884860471679
ml,kmeans_templates,metadata,low,5000,0,0.0494850803238172,0.0495645657207356,0.05,0.1779069453477859,0.2124349921941757,0.0502334460616111,0.0502380467951297,selected,-0.16036738295307,-1.0298393523655995,-0.18254281002560546,0.989701606476344
ml,kmeans_templates,metadata,low,5000,1,0.0497418549947019,0.0495587490547782,0.05,0.2137922346591949,0.2462984174489975,0.0437742620706558,0.0438556410372257,selected,0.36947248148113443,-0.516290010596207,0.4149700797392209,0.9948370998940379
ml,kmeans_templates,metadata,low,5000,2,0.0496674168444333,0.0495645025806952,0.05,0.2157428860664367,0.2486738860607147,0.0554541014134883,0.0554296188056468,selected,0.2076370353370343,-0.6651663111334055,0.2363142906848624,0.993348336888666
ml,kmeans_templates,metadata,low,5000,3,0.0495933275928544,0.0495665836309931,0.05,0.2091663777828216,0.1771559864282608,0.050486009567976,0.0504873916506767,selected,0.05395562877682811,-0.8133448142912114,0.06170501110185088,0.9918665518570879
ml,kmeans_templates,metadata,low,5000,4,0.0491987644348653,0.0495649042895053,0.05,0.2147341072559356,0.2014473676681518,0.0495806038379669,0.0495853833854198,selected,-0.7387078818944158,-1.6024711302694006,-0.8415156615166357,0.983975288697306
ml,kmeans_templates,metadata,low,25000,0,0.0495590355240883,0.0495645657207356,0.05,0.1627229005098343,0.1224418431520462,0.053998053073883,0.0540097281336784,selected,-0.01115756098511657,-0.8819289518234019,-0.012700416367406034,0.991180710481766
ml,kmeans_templates,metadata,low,25000,1,0.0484888551618366,0.0495587490547782,0.05,0.2167814671993255,0.1951695829629898,0.0456510186195373,0.0456531569361686,selected,-2.1588395860416725,-3.0222896763268112,-2.424683515190677,0.9697771032367319
ml,kmeans_templates,metadata,low,25000,2,0.0495524488021027,0.0495645025806952,0.05,0.1840913742780685,0.149927020072937,0.0529826171696186,0.0529873520135879,selected,-0.0243193777096208,-0.8951023957946003,-0.027678186042378206,0.991048976042054
ml,kmeans_templates,metadata,low,25000,3,0.0496380774451797,0.0495665836309931,0.05,0.2007448822259903,0.1855904161930084,0.0464251227676868,0.0464360304176807,selected,0.14423792997081836,-0.7238451096406029,0.16495411640869684,0.992761548903594
ml,kmeans_templates,metadata,low,25000,4,0.0495342489026045,0.0495649042895053,0.05,0.2180084288120269,0.1638524532318115,0.0454245395958423,0.0454175844788551,selected,-0.06184897830477888,-0.9315021947910035,-0.07045665163176526,0.99068497805209
ml,kmeans_templates,metadata,low,50000,0,0.0495642629220232,0.0495645657207356,0.05,0.2084056437015533,0.1837315261363983,0.0500655770301818,0.0500641353428363,selected,-0.0006109177151041402,-0.8714741559536082,-0.0006953947514512157,0.9912852584404639
ml,kmeans_templates,metadata,low,50000,1,0.0495967322218444,0.0495587490547782,0.05,0.1857450008392334,0.2013004571199417,0.0529689714312553,0.0529869124293327,selected,0.0766427074747509,-0.8065355563112026,0.08608064748078165,0.991934644436888
ml,kmeans_templates,metadata,low,50000,2,0.0496166399678844,0.0495645025806952,0.05,0.2017706781625747,0.186630830168724,0.0497768297791481,0.0497771725058555,selected,0.10519098240584772,-0.7667200642312022,0.11971916451866248,0.992332799357688
ml,kmeans_templates,metadata,low,50000,3,0.0495661502776345,0.0495665836309931,0.05,0.1960964500904083,0.1444441378116607,0.0498783290386199,0.0498778671026229,selected,-0.0008742853084783286,-0.8676994447310016,-0.000999854619227585,0.99132300555269
ml,kmeans_templates,metadata,low,50000,4,0.0495582500598074,0.0495649042895053,0.05,0.2600491046905517,0.2300371974706649,0.0486569851636886,0.0486894808709621,selected,-0.013425285074766709,-0.8834998803852051,-0.015293714779066749,0.9911650011961479
ml,kmeans_templates,metadata,low,100000,0,0.0494801663640605,0.0495645657207356,0.05,0.2228323221206665,0.2536652982234955,0.0498629249632358,0.0498601086437702,selected,-0.170281642636867,-1.0396672718789994,-0.1938280027417171,0.98960332728121
ml,kmeans_templates,metadata,low,100000,1,0.0495580226959739,0.0495587490547782,0.05,0.1023963540792465,0.0609475150704383,0.0501902066171169,0.0501901619136333,selected,-0.001465652015353249,-0.883954608052212,-0.001646135407007688,0.9911604539194779
ml,kmeans_templates,metadata,low,100000,2,0.0495034685998058,0.0495645025806952,0.05,0.2302736341953277,0.1850850135087967,0.0500368885695934,0.0500250123441219,selected,-0.12314050925867966,-0.9930628003884112,-0.14014774412860895,0.9900693719961159
ml,kmeans_templates,metadata,low,100000,3,0.049220995097557,0.0495665836309931,0.05,0.213608056306839,0.1685139536857605,0.0506523922085762,0.0506551265716552,selected,-0.6972208050667654,-1.558009804886004,-0.7973592096393562,0.9844199019511399
ml,kmeans_templates,metadata,low,100000,4,0.0495711030247587,0.0495649042895053,0.05,0.1888031363487243,0.1392571032047271,0.0477021560072898,0.0477036237716674,selected,0.012506299249953874,-0.8577939504826049,0.014246831453132077,0.991422060495174
ml,kmeans_templates,metadata,medium,5000,0,0.0494342698963108,0.0494065197820925,0.05,0.2034089118242263,0.1627955883741378,0.0493450537323951,0.0493444502353668,selected,0.05616690740552742,-1.1314602073784068,0.04675828002514212,0.9886853979262159
ml,kmeans_templates,metadata,medium,5000,1,0.0492672644762276,0.0494612371841995,0.05,0.1967978328466415,0.2200307548046112,0.0425098463892936,0.0424952954053878,selected,-0.3921711607203164,-1.4654710475448112,-0.36003358487852655,0.9853452895245519
ml,kmeans_templates,metadata,medium,5000,2,0.0494949188767105,0.0493515662465463,0.05,0.1831317245960235,0.1752724945545196,0.0524492934346199,0.0524432361125946,selected,0.29047230121949164,-1.010162246579002,0.22107521300468416,0.98989837753421
ml,kmeans_templates,metadata,medium,5000,3,0.0496674580198417,0.0494196814887133,0.05,0.2256618738174438,0.2051553428173065,0.0525052137672901,0.0524823740124702,selected,0.5013721733212539,-0.6650839603166009,0.4269664439602728,0.993349160396834
ml,kmeans_templates,metadata,medium,5000,4,0.0492687545410749,0.0493398046090751,0.05,0.1812072843313217,0.1364995092153549,0.0499194264411926,0.0499170050024986,selected,-0.14400151878009368,-1.4624909178502092,-0.10761975769122026,0.9853750908214979
ml,kmeans_templates,metadata,medium,25000,0,0.0495112506118305,0.0494065197820925,0.05,0.207753911614418,0.2281270325183868,0.0519303940236568,0.0519630871713161,selected,0.21197775151927362,-0.9774987763390003,0.17646894804221983,0.99022501223661
ml,kmeans_templates,metadata,medium,25000,1,0.0495241466215798,0.0494612371841995,0.05,0.2036807239055633,0.1829073578119278,0.0500458069145679,0.0500479936599731,selected,0.12718937285376897,-0.9517067568404064,0.11676647967404127,0.9904829324315959
ml,kmeans_templates,metadata,medium,25000,2,0.0492790596141788,0.0493515662465463,0.05,0.2105992436408996,0.1895960569381714,0.0511413924396038,0.0511406511068344,selected,-0.14691860437676127,-1.4418807716424091,-0.11181810320840294,0.9855811922835759
ml,kmeans_templates,metadata,medium,25000,3,0.0494237577940931,0.0494196814887133,0.05,0.1649521440267563,0.1531833857297897,0.0500927492976188,0.0500841997563838,selected,0.008248344094921848,-1.1524844118138005,0.007024255302084597,0.988475155881862
ml,kmeans_templates,metadata,medium,25000,4,0.0493188653578503,0.0493398046090751,0.05,0.1384254842996597,0.080612264573574,0.0452367141842842,0.0452528148889541,selected,-0.04243886126161136,-1.3622692842994026,-0.03171674857569136,0.986377307157006
ml,kmeans_templates,metadata,medium,50000,0,0.0494629773913329,0.0494065197820925,0.05,0.2001395672559738,0.2031594514846801,0.0507977157831192,0.0507996417582035,selected,0.11427157688784867,-1.0740452173342019,0.0951297238507165,0.989259547826658
ml,kmeans_templates,metadata,medium,50000,1,0.0493562757876579,0.0494612371841995,0.05,0.1958646774291992,0.2086071223020553,0.0530239082872867,0.0530259944498539,selected,-0.21220940380182998,-1.287448424684201,-0.1948193035290411,0.987125515753158
ml,kmeans_templates,metadata,medium,50000,2,0.0494414397276227,0.0493515662465463,0.05,0.1881969273090362,0.2090646177530288,0.051859050989151,0.0518601536750793,selected,0.1821086703255231,-1.1171205447546018,0.1386008680111399,0.988828794552454
ml,kmeans_templates,metadata,medium,50000,3,0.0494882071110518,0.0494196814887133,0.05,0.1895804852247238,0.2022814452648162,0.0511219874024391,0.0511306189000606,selected,0.13866059082989077,-1.0235857778964075,0.11808277869089935,0.9897641422210359
ml,kmeans_templates,metadata,medium,50000,4,0.0495638749152423,0.0493398046090751,0.05,0.2152927070856094,0.2209666520357132,0.0481414496898651,0.0481666326522827,selected,0.4541369953580829,-0.8722501695154067,0.33939998559106793,0.9912774983048459
ml,kmeans_templates,metadata,medium,100000,0,0.0493883644711444,0.0494065197820925,0.05,0.2259957939386367,0.2108716964721679,0.0499345660209655,0.0499424412846565,selected,-0.03674679177601151,-1.2232710577112087,-0.030591265555761134,0.9877672894228879
ml,kmeans_templates,metadata,medium,100000,1,0.0494615253529281,0.0494612371841995,0.05,0.1783418357372284,0.1497734487056732,0.0500177666544914,0.0500175096094608,selected,0.0005826152862461296,-1.0769492941438001,0.0005348712274685024,0.989230507058562
ml,kmeans_templates,metadata,medium,100000,2,0.0494658889409335,0.0493515662465463,0.05,0.2239478379487991,0.2598362267017364,0.049412690103054,0.0494130030274391,selected,0.23164957686667348,-1.068222118133011,0.17630589675243125,0.9893177788186699
ml,kmeans_templates,metadata,medium,100000,3,0.0492793988660366,0.0494196814887133,0.05,0.2176428735256195,0.2546618580818176,0.0511185862123966,0.0511413738131523,selected,-0.28385982760479506,-1.4412022679268082,-0.24173384089654584,0.9855879773207319
ml,kmeans_templates,metadata,medium,100000,4,0.0495919347528241,0.0493398046090751,0.05,0.2192093729972839,0.1763458549976349,0.0485438965260982,0.0485311262309551,selected,0.5110075845388078,-0.8161304943518077,0.3819023083390181,0.9918386950564819
ml,kmeans_templates,action,brutal,5000,0,0.047178129091495,0.0466157293267131,0.05,,,,,oracle,1.206459220749793,-5.643741817010008,0.1661804917736314,0.9435625818298999
ml,kmeans_templates,action,brutal,5000,1,0.0475656373498777,0.0472428440534382,0.05,,,,,oracle,0.6832638951083805,-4.868725300244611,0.11707473305673023,0.9513127469975539
ml,kmeans_templates,action,brutal,5000,2,0.0475023661756149,0.0469590268046477,0.05,,,,,oracle,1.15704989634374,-4.995267648770201,0.17867285768832883,0.950047323512298
ml,kmeans_templates,action,brutal,5000,3,0.0470224169269967,0.046602650168757,0.05,,,,,oracle,0.9007358094864722,-5.955166146006607,0.12355711925201414,0.9404483385399339
ml,kmeans_templates,action,brutal,5000,4,0.0472660182463359,0.0467027704858169,0.05,,,,,oracle,1.2060264405300254,-5.467963507328199,0.170824553794688,0.945320364926718
ml,kmeans_templates,action,brutal,25000,0,0.0472375953375243,0.0466157293267131,0.05,,,,,oracle,1.3340261319366253,-5.524809324951405,0.18375185404636205,0.9447519067504859
ml,kmeans_templates,action,brutal,25000,1,0.0476472375323751,0.0472428440534382,0.05,,,,,oracle,0.855988852998509,-4.7055249352498105,0.1466705136650619,0.952944750647502
ml,kmeans_templates,action,brutal,25000,2,0.0475615293810204,0.0469590268046477,0.05,,,,,oracle,1.2830388902205114,-4.876941237959203,0.19812821017085702,0.951230587620408
ml,kmeans_templates,action,brutal,25000,3,0.0478291935871219,0.046602650168757,0.05,,,,,oracle,2.6319177427106752,-4.341612825756208,0.361029472762933,0.956583871742438
ml,kmeans_templates,action,brutal,25000,4,0.0471906900859029,0.0467027704858169,0.05,,,,,oracle,1.0447337385138227,-5.618619828194198,0.14797865844255254,0.9438138017180581
ml,kmeans_templates,action,brutal,50000,0,0.0471193812494649,0.0466157293267131,0.05,,,,,oracle,1.0804334288580617,-5.761237501070202,0.14882140684764977,0.942387624989298
ml,kmeans_templates,action,brutal,50000,1,0.047603275128281,0.0472428440534382,0.05,,,,,oracle,0.7629326346972306,-4.793449743438011,0.13072567596049844,0.95206550256562
ml,kmeans_templates,action,brutal,50000,2,0.0474525843770466,0.0469590268046477,0.05,,,,,oracle,1.0510387586440688,-5.0948312459068035,0.16230250669530302,0.9490516875409319
ml,kmeans_templates,action,brutal,50000,3,0.0473350195538829,0.046602650168757,0.05,,,,,oracle,1.5715187494141474,-5.329960892234211,0.2155707894402927,0.9467003910776579
ml,kmeans_templates,action,brutal,50000,4,0.0474653304902503,0.0467027704858169,0.05,,,,,oracle,1.632793935993543,-5.069339019499408,0.23127295238418558,0.9493066098050059
ml,kmeans_templates,action,brutal,100000,0,0.0475471692207913,0.0466157293267131,0.05,,,,,oracle,1.9981236109169673,-4.905661558417401,0.2752261813543296,0.950943384415826
ml,kmeans_templates,action,brutal,100000,1,0.0477332003453156,0.0472428440534382,0.05,,,,,oracle,1.0379482897404329,-4.533599309368808,0.1778485879585011,0.9546640069063119
ml,kmeans_templates,action,brutal,100000,2,0.0481383534541181,0.0469590268046477,0.05,,,,,oracle,2.5113949962729647,-3.723293091763807,0.3878122474978849,0.962767069082362
ml,kmeans_templates,action,brutal,100000,3,0.0474479196331549,0.046602650168757,0.05,,,,,oracle,1.8137798201111404,-5.104160733690201,0.2488025980205405,0.948958392663098
ml,kmeans_templates,action,brutal,100000,4,0.0475015253658785,0.0467027704858169,0.05,,,,,oracle,1.7102944252614982,-4.996949268243012,0.24225031245951706,0.9500305073175699
ml,kmeans_templates,action,extreme,5000,0,0.0481332293815194,0.047214446646648,0.05,,,,,oracle,1.94597797946792,-3.7335412369612073,0.32983849825234185,0.962664587630388
ml,kmeans_templates,action,extreme,5000,1,0.047842985191304,0.0475615721433665,0.05,,,,,oracle,0.5916815514197519,-4.314029617392009,0.11540757589851972,0.9568597038260799
ml,kmeans_templates,action,extreme,5000,2,0.0478544617869567,0.0474672099741214,0.05,,,,,oracle,0.815830155272302,-4.291076426086601,0.1528953481649035,0.957089235739134
ml,kmeans_templates,action,extreme,5000,3,0.0477741922208724,0.0470871931671049,0.05,,,,,oracle,1.4589934280632284,-4.451615558255211,0.23585465606885928,0.9554838444174479
ml,kmeans_templates,action,extreme,5000,4,0.0480240996182664,0.0473316286445249,0.05,,,,,oracle,1.463019535926321,-3.951800763467211,0.2595107207700494,0.9604819923653279
ml,kmeans_templates,action,extreme,25000,0,0.0476066991175732,0.047214446646648,0.05,,,,,oracle,0.8307890884771079,-4.7866017648536126,0.14081671437137588,0.9521339823514638
ml,kmeans_templates,action,extreme,25000,1,0.0479535054629303,0.0475615721433665,0.05,,,,,oracle,0.8240545926076158,-4.092989074139408,0.16073197265097697,0.9590701092586059
ml,kmeans_templates,action,extreme,25000,2,0.0481985264865696,0.0474672099741214,0.05,,,,,oracle,1.5406772650992344,-3.6029470268608,0.2887394947769177,0.963970529731392
ml,kmeans_templates,action,extreme,25000,3,0.047658182208364,0.0470871931671049,0.05,,,,,oracle,1.2126206784778033,-4.683635583272006,0.19602708796572768,0.9531636441672799
ml,kmeans_templates,action,extreme,25000,4,0.047826535041174,0.0473316286445249,0.05,,,,,oracle,1.0456145516690292,-4.346929917652009,0.1854713346527364,0.9565307008234799
ml,kmeans_templates,action,extreme,50000,0,0.0479011223728916,0.047214446646648,0.05,,,,,oracle,1.4543763085537473,-4.197755254216811,0.24651321986609392,0.9580224474578319
ml,kmeans_templates,action,extreme,50000,1,0.0479745717951177,0.0475615721433665,0.05,,,,,oracle,0.8683473508955499,-4.050856409764602,0.16937128183951575,0.959491435902354
ml,kmeans_templates,action,extreme,50000,2,0.0482751824669955,0.0474672099741214,0.05,,,,,oracle,1.7021697574274903,-3.44963506600901,0.3190049252479271,0.96550364933991
ml,kmeans_templates,action,extreme,50000,3,0.0479779342268479,0.0470871931671049,0.05,,,,,oracle,1.8916843409669917,-4.044131546304202,0.3058016239469183,0.959558684536958
ml,kmeans_templates,action,extreme,50000,4,0.0481238025668337,0.0473316286445249,0.05,,,,,oracle,1.6736671544904338,-3.752394866332609,0.2968754407752786,0.9624760513366739
ml,kmeans_templates,action,extreme,100000,0,0.0480545175824127,0.047214446646648,0.05,,,,,oracle,1.7792667190442253,-3.8909648351746067,0.30158134819202026,0.961090351648254
ml,kmeans_templates,action,extreme,100000,1,0.0479059442930057,0.0475615721433665,0.05,,,,,oracle,0.7240554382877555,-4.188111413988602,0.14122712250943542,0.958118885860114
ml,kmeans_templates,action,extreme,100000,2,0.0485537635415573,0.0474672099741214,0.05,,,,,oracle,2.289061371056521,-2.8924729168854078,0.4289947276853256,0.971075270831146
ml,kmeans_templates,action,extreme,100000,3,0.0485442006731304,0.0470871931671049,0.05,,,,,oracle,3.0942755514324594,-2.911598653739203,0.5002073908819248,0.970884013462608
ml,kmeans_templates,action,extreme,100000,4,0.048116079025426,0.0473316286445249,0.05,,,,,oracle,1.65734922580536,-3.767841949148004,0.2939809630663008,0.96232158050852
ml,kmeans_templates,action,high,5000,0,0.0489895090360621,0.0482957077058575,0.05,,,,,oracle,1.4365693415865477,-2.020981927875809,0.4070905751256,0.9797901807212419
ml,kmeans_templates,action,high,5000,1,0.0487972771531035,0.048376614634751,0.05,,,,,oracle,0.8695575776199975,-2.405445693793001,0.25912671590949005,0.97594554306207
ml,kmeans_templates,action,high,5000,2,0.0489319098359429,0.0484063424369392,0.05,,,,,oracle,1.0857407780568828,-2.1361803281142038,0.3297869072916075,0.978638196718858
ml,kmeans_templates,action,high,5000,3,0.0487625887364981,0.0481926027612877,0.05,,,,,oracle,1.1827250294691711,-2.474822527003803,0.31536286711187667,0.9752517747299619
ml,kmeans_templates,action,high,5000,4,0.0486947929411412,0.04838807517565,0.05,,,,,oracle,0.633870564964218,-2.6104141177176046,0.19028044041376704,0.9738958588228239
ml,kmeans_templates,action,high,25000,0,0.0487704631850654,0.0482957077058575,0.05,,,,,oracle,0.9830179569981177,-2.4590736298692044,0.2785645870955314,0.975409263701308
ml,kmeans_templates,action,high,25000,1,0.0487728882584978,0.048376614634751,0.05,,,,,oracle,0.8191429407343015,-2.4542234830044056,0.24410323773370807,0.975457765169956
ml,kmeans_templates,action,high,25000,2,0.0488652038262032,0.0484063424369392,0.05,,,,,oracle,0.9479365020436676,-2.2695923475936075,0.2879297283807346,0.9773040765240639
ml,kmeans_templates,action,high,25000,3,0.0489073517163166,0.0481926027612877,0.05,,,,,oracle,1.4831092617455455,-2.185296567366809,0.3954575893554686,0.9781470343263319
ml,kmeans_templates,action,high,25000,4,0.0487186043942572,0.04838807517565,0.05,,,,,oracle,0.6830799063764676,-2.5627912114856013,0.20505250220988921,0.974372087885144
ml,kmeans_templates,action,high,50000,0,0.048894302839543,0.0482957077058575,0.05,,,,,oracle,1.239437544494043,-2.211394320914009,0.3512279764115678,0.9778860567908599
ml,kmeans_templates,action,high,50000,1,0.0491526200496619,0.048376614634751,0.05,,,,,oracle,1.6040920200179996,-1.6947599006762042,0.47801676146801597,0.983052400993238
ml,kmeans_templates,action,high,50000,2,0.0489138122504039,0.0484063424369392,0.05,,,,,oracle,1.0483539716428736,-2.1723754991922055,0.31843090085805326,0.978276245008078
ml,kmeans_templates,action,high,50000,3,0.048944115943182,0.0481926027612877,0.05,,,,,oracle,1.5593952989357494,-2.1117681136360034,0.4157985670210072,0.97888231886364
ml,kmeans_templates,action,high,50000,4,0.0489345109238115,0.04838807517565,0.05,,,,,oracle,1.1292777118699733,-2.1309781523770055,0.3389958017315406,0.97869021847623
ml,kmeans_templates,action,high,100000,0,0.0492041173308176,0.0482957077058575,0.05,,,,,oracle,1.8809324225927595,-1.5917653383648034,0.5330128101160952,0.984082346616352
